  Time                  I(Rs)                 V(R40:2)              V(C2:+)              
  7.037441062589e-003  -2.976226479965e-001  1.190490591986e+000  1.165426325038e-001  
  7.038441085477e-003  -3.060970789637e-001  1.224388315855e+000  1.195954433428e-001  
  7.039441108366e-003  -3.145493410289e-001  1.258197364116e+000  1.226435325425e-001  
  7.040441131254e-003  -3.229676859675e-001  1.291870743870e+000  1.256867797638e-001  
  7.041441154142e-003  -3.313862360564e-001  1.325544944226e+000  1.287250648591e-001  
  7.042441177030e-003  -3.397966043142e-001  1.359186417257e+000  1.317582678766e-001  
  7.043441199918e-003  -3.481897730391e-001  1.392759092156e+000  1.347862690652e-001  
  7.044441222806e-003  -3.565671448981e-001  1.426268579592e+000  1.378089488792e-001  
  7.045441245695e-003  -3.649313038628e-001  1.459725215451e+000  1.408261879827e-001  
  7.046441268583e-003  -3.732801120484e-001  1.493120448194e+000  1.438378672550e-001  
  7.047441291471e-003  -3.816084825328e-001  1.526433930131e+000  1.468438677946e-001  
  7.048441314359e-003  -3.899190035936e-001  1.559676014374e+000  1.498440709244e-001  
  7.049441337247e-003  -3.982110337460e-001  1.592844134984e+000  1.528383581960e-001  
  7.050441360136e-003  -4.064833203526e-001  1.625933281411e+000  1.558266113948e-001  
  7.051441383024e-003  -4.147519515494e-001  1.659007806198e+000  1.588087125441e-001  
  7.052441405912e-003  -4.229992753183e-001  1.691997101273e+000  1.617845439104e-001  
  7.053441428800e-003  -4.312194133980e-001  1.724877653592e+000  1.647539880076e-001  
  7.054441451688e-003  -4.394203307835e-001  1.757681323134e+000  1.677169276017e-001  
  7.055441474576e-003  -4.476000877175e-001  1.790400350870e+000  1.706732457155e-001  
  7.056441497465e-003  -4.557643146245e-001  1.823057258498e+000  1.736228256334e-001  
  7.057441520353e-003  -4.639165213414e-001  1.855666085366e+000  1.765655509057e-001  
  7.058441543241e-003  -4.720340152607e-001  1.888136061043e+000  1.795013053532e-001  
  7.059441566129e-003  -4.801128537297e-001  1.920451414919e+000  1.824299730722e-001  
  7.060441589017e-003  -4.881603463623e-001  1.952641385449e+000  1.853514384386e-001  
  7.061441611906e-003  -4.961684135988e-001  1.984673654395e+000  1.882655861125e-001  
  7.062441634794e-003  -5.040821169692e-001  2.016328467877e+000  1.911723010433e-001  
  7.063441657682e-003  -5.119069929624e-001  2.047627971850e+000  1.940714684735e-001  
  7.064441680570e-003  -5.197645393494e-001  2.079058157397e+000  1.969629739436e-001  
  7.065441703458e-003  -5.276396410676e-001  2.110558564271e+000  1.998467032969e-001  
  7.066441726346e-003  -5.355194574573e-001  2.142077829829e+000  2.027225426833e-001  
  7.067441749235e-003  -5.434008092762e-001  2.173603237105e+000  2.055903785645e-001  
  7.068441772123e-003  -5.512157181586e-001  2.204862872635e+000  2.084500977181e-001  
  7.069441795011e-003  -5.589764226719e-001  2.235905690688e+000  2.113015872420e-001  
  7.070441817899e-003  -5.667640456499e-001  2.267056182599e+000  2.141447345592e-001  
  7.071441840787e-003  -5.745718193032e-001  2.298287277213e+000  2.169794274220e-001  
  7.072441863676e-003  -5.823402960841e-001  2.329361184336e+000  2.198055539163e-001  
  7.073441886564e-003  -5.900761354174e-001  2.360304541669e+000  2.226230024666e-001  
  7.074441909452e-003  -5.977859339055e-001  2.391143735622e+000  2.254316618395e-001  
  7.075441932340e-003  -6.054793460173e-001  2.421917384069e+000  2.282314211491e-001  
  7.076441955228e-003  -6.131671372404e-001  2.452668548961e+000  2.310221698605e-001  
  7.077441978116e-003  -6.208267446736e-001  2.483306978694e+000  2.338037977947e-001  
  7.078442001005e-003  -6.284529853015e-001  2.513811941206e+000  2.365761951328e-001  
  7.079442023893e-003  -6.360578948845e-001  2.544231579538e+000  2.393392524202e-001  
  7.080442046781e-003  -6.436587968125e-001  2.574635187250e+000  2.420928605712e-001  
  7.081442069669e-003  -6.512162473979e-001  2.604864989592e+000  2.448369108731e-001  
  7.082442092557e-003  -6.587465032067e-001  2.634986012827e+000  2.475712949906e-001  
  7.083442115446e-003  -6.662501694709e-001  2.665000677883e+000  2.502959049698e-001  
  7.084442138334e-003  -6.737431306938e-001  2.694972522775e+000  2.530106332429e-001  
  7.085442161222e-003  -6.812010244686e-001  2.724804097874e+000  2.557153726322e-001  
  7.086442184110e-003  -6.886298770773e-001  2.754519508309e+000  2.584100163544e-001  
  7.087442206998e-003  -6.960262323603e-001  2.784104929441e+000  2.610944580245e-001  
  7.088442229886e-003  -7.034075960060e-001  2.813630384024e+000  2.637685916607e-001  
  7.089442252775e-003  -7.107547486233e-001  2.843018994493e+000  2.664323116878e-001  
  7.090442275663e-003  -7.180734115345e-001  2.872293646138e+000  2.690855129420e-001  
  7.091442298551e-003  -7.253563443136e-001  2.901425377254e+000  2.717280906746e-001  
  7.092442321439e-003  -7.326191649134e-001  2.930476659654e+000  2.743599405564e-001  
  7.093442344327e-003  -7.398510799578e-001  2.959404319831e+000  2.769809586817e-001  
  7.094442367216e-003  -7.470556336542e-001  2.988222534617e+000  2.795910415725e-001  
  7.095442390104e-003  -7.542254314967e-001  3.016901725987e+000  2.821900861824e-001  
  7.096442412992e-003  -7.613676974993e-001  3.045470789997e+000  2.847779899009e-001  
  7.097442435880e-003  -7.684617627997e-001  3.073847051199e+000  2.873546505573e-001  
  7.098442458768e-003  -7.755403234526e-001  3.102161293810e+000  2.899199664249e-001  
  7.099442481657e-003  -7.825849046042e-001  3.130339618417e+000  2.924738362247e-001  
  7.100442504545e-003  -7.895998418612e-001  3.158399367445e+000  2.950161591296e-001  
  7.101442527433e-003  -7.965782883757e-001  3.186313153503e+000  2.975468347686e-001  
  7.102442550321e-003  -8.035275407052e-001  3.214110162821e+000  3.000657632303e-001  
  7.103442573209e-003  -8.104389147816e-001  3.241755659126e+000  3.025728450672e-001  
  7.104442596097e-003  -8.173261491678e-001  3.269304596671e+000  3.050679812995e-001  
  7.105442618986e-003  -8.241740013717e-001  3.296696005487e+000  3.075510734189e-001  
  7.106442641874e-003  -8.309915793666e-001  3.323966317467e+000  3.100220233927e-001  
  7.107442664762e-003  -8.377651718596e-001  3.351060687439e+000  3.124807336677e-001  
  7.108442687650e-003  -8.445146472001e-001  3.378058588800e+000  3.149271071736e-001  
  7.109442710538e-003  -8.512288818188e-001  3.404915527275e+000  3.173610473274e-001  
  7.110442733427e-003  -8.579095292223e-001  3.431638116889e+000  3.197824580370e-001  
  7.111442756315e-003  -8.645475491944e-001  3.458190196778e+000  3.221912437047e-001  
  7.112442779203e-003  -8.711605990461e-001  3.484642396185e+000  3.245873092316e-001  
  7.113442802091e-003  -8.777298543180e-001  3.510919417272e+000  3.269705600207e-001  
  7.114442824979e-003  -8.842656123365e-001  3.537062449346e+000  3.293409019810e-001  
  7.115442847867e-003  -8.907620354457e-001  3.563048141783e+000  3.316982415313e-001  
  7.116442870756e-003  -8.972306299012e-001  3.588922519605e+000  3.340424856036e-001  
  7.117442893644e-003  -9.036563658483e-001  3.614625463393e+000  3.363735416468e-001  
  7.118442916532e-003  -9.100509049609e-001  3.640203619844e+000  3.386913176306e-001  
  7.119442939420e-003  -9.163991029466e-001  3.665596411787e+000  3.409957220491e-001  
  7.120442962308e-003  -9.227187095639e-001  3.690874838256e+000  3.432866639241e-001  
  7.121442985197e-003  -9.289945116444e-001  3.715978046578e+000  3.455640528090e-001  
  7.122443008085e-003  -9.352397829876e-001  3.740959131950e+000  3.478277987923e-001  
  7.123443030973e-003  -9.414384908490e-001  3.765753963396e+000  3.500778125012e-001  
  7.124443053861e-003  -9.476059597505e-001  3.790423839002e+000  3.523140051047e-001  
  7.125443076749e-003  -9.537285329027e-001  3.814914131611e+000  3.545362883179e-001  
  7.126443099637e-003  -9.598188869539e-001  3.839275547816e+000  3.567445744048e-001  
  7.127443122526e-003  -9.658643315880e-001  3.863457326352e+000  3.589387761820e-001  
  7.128443145414e-003  -9.718771453584e-001  3.887508581433e+000  3.611188070223e-001  
  7.129443168302e-003  -9.778428314661e-001  3.911371325864e+000  3.632845808578e-001  
  7.130443191190e-003  -9.837750961855e-001  3.935100384742e+000  3.654360121835e-001  
  7.131443214078e-003  -9.896614921507e-001  3.958645968603e+000  3.675730160609e-001  
  7.132443236967e-003  -9.955157344094e-001  3.982062937637e+000  3.696955081206e-001  
  7.133443259855e-003  -1.001321608512e+000  4.005286434050e+000  3.718034045666e-001  
  7.134443282743e-003  -1.007092228789e+000  4.028368915158e+000  3.738966221789e-001  
  7.135443305631e-003  -1.012815917060e+000  4.051263668239e+000  3.759750783171e-001  
  7.136443328519e-003  -1.018505888945e+000  4.074023555779e+000  3.780386909235e-001  
  7.137443351407e-003  -1.024149296631e+000  4.096597186524e+000  3.800873785265e-001  
  7.138443374296e-003  -1.029755853504e+000  4.119023414017e+000  3.821210602437e-001  
  7.139443397184e-003  -1.035313283490e+000  4.141253133960e+000  3.841396557852e-001  
  7.140443420072e-003  -1.040836174653e+000  4.163344698612e+000  3.861430854566e-001  
  7.141443442960e-003  -1.046311617028e+000  4.185246468111e+000  3.881312701624e-001  
  7.142443465848e-003  -1.051768767403e+000  4.207075069612e+000  3.901041314087e-001  
  7.143443488737e-003  -1.057150799497e+000  4.228603197989e+000  3.920615913070e-001  
  7.144443511625e-003  -1.062471792115e+000  4.249887168461e+000  3.940035725764e-001  
  7.145443534513e-003  -1.067765995274e+000  4.271063981096e+000  3.959299985474e-001  
  7.146443557401e-003  -1.073048147538e+000  4.292192590150e+000  3.978407931644e-001  
  7.147443580289e-003  -1.078288649588e+000  4.313154598351e+000  3.997358809892e-001  
  7.148443603178e-003  -1.083470365213e+000  4.333881460852e+000  4.016151872034e-001  
  7.149443626066e-003  -1.088580937224e+000  4.354323748895e+000  4.034786376119e-001  
  7.150443648954e-003  -1.093658988788e+000  4.374635955152e+000  4.053261586456e-001  
  7.151443671842e-003  -1.098714473223e+000  4.394857892894e+000  4.071576773640e-001  
  7.152443694730e-003  -1.103721034629e+000  4.414884138517e+000  4.089731214586e-001  
  7.153443717618e-003  -1.108666493714e+000  4.434665974855e+000  4.107724192556e-001  
  7.154443740507e-003  -1.113614134291e+000  4.454456537164e+000  4.125554997186e-001  
  7.155443763395e-003  -1.118466861739e+000  4.473867446957e+000  4.143222924512e-001  
  7.156443786283e-003  -1.123262629571e+000  4.493050518285e+000  4.160727277004e-001  
  7.157443809171e-003  -1.128030522962e+000  4.512122091847e+000  4.178067363588e-001  
  7.158443832059e-003  -1.132772127945e+000  4.531088511781e+000  4.195242499676e-001  
  7.159443854948e-003  -1.137467553172e+000  4.549870212690e+000  4.212252007192e-001  
  7.160443877836e-003  -1.142092183379e+000  4.568368733515e+000  4.229095214599e-001  
  7.161443900724e-003  -1.146664023804e+000  4.586656095217e+000  4.245771456926e-001  
  7.162443923612e-003  -1.151226407695e+000  4.604905630782e+000  4.262280075792e-001  
  7.163443946500e-003  -1.155729729912e+000  4.622918919648e+000  4.278620419436e-001  
  7.164443969388e-003  -1.160178737235e+000  4.640714948938e+000  4.294791842741e-001  
  7.165443992277e-003  -1.164574178644e+000  4.658296714575e+000  4.310793707255e-001  
  7.166444015165e-003  -1.168929164009e+000  4.675716656038e+000  4.326625381225e-001  
  7.167444038053e-003  -1.173250378585e+000  4.693001514338e+000  4.342286239614e-001  
  7.168444060941e-003  -1.177506180998e+000  4.710024723990e+000  4.357775664131e-001  
  7.169444083829e-003  -1.181718642059e+000  4.726874568236e+000  4.373093043250e-001  
  7.170444106718e-003  -1.185887729136e+000  4.743550916545e+000  4.388237772241e-001  
  7.171444129606e-003  -1.190009180572e+000  4.760036722289e+000  4.403209253189e-001  
  7.172444152494e-003  -1.194074780468e+000  4.776299121873e+000  4.418006895017e-001  
  7.173444175382e-003  -1.198093848544e+000  4.792375394177e+000  4.432630113513e-001  
  7.174444198270e-003  -1.202075825766e+000  4.808303303063e+000  4.447078331352e-001  
  7.175444221158e-003  -1.206007327400e+000  4.824029309600e+000  4.461350978117e-001  
  7.176444244047e-003  -1.209882825363e+000  4.839531301452e+000  4.475447490321e-001  
  7.177444266935e-003  -1.213694817925e+000  4.854779271699e+000  4.489367311434e-001  
  7.178444289823e-003  -1.217488566936e+000  4.869954267744e+000  4.503109891899e-001  
  7.179444312711e-003  -1.221226573471e+000  4.884906293883e+000  4.516674689158e-001  
  7.180444335599e-003  -1.224902576754e+000  4.899610307015e+000  4.530061167671e-001  
  7.181444358488e-003  -1.228515586553e+000  4.914062346212e+000  4.543268798940e-001  
  7.182444381376e-003  -1.232097702935e+000  4.928390811739e+000  4.556297061526e-001  
  7.183444404264e-003  -1.235635161331e+000  4.942540645324e+000  4.569145441071e-001  
  7.184444427152e-003  -1.239125647918e+000  4.956502591673e+000  4.581813430320e-001  
  7.185444450040e-003  -1.242541665066e+000  4.970166660263e+000  4.594300529140e-001  
  7.186444472928e-003  -1.245927745346e+000  4.983710981383e+000  4.606606244539e-001  
  7.187444495817e-003  -1.249275135020e+000  4.997100540081e+000  4.618730090687e-001  
  7.188444518705e-003  -1.252566033180e+000  5.010264132722e+000  4.630671588932e-001  
  7.189444541593e-003  -1.255777817867e+000  5.023111271468e+000  4.642430267823e-001  
  7.190444564481e-003  -1.258955270163e+000  5.035821080653e+000  4.654005663127e-001  
  7.191444587369e-003  -1.262082921414e+000  5.048331685656e+000  4.665397317845e-001  
  7.192444610258e-003  -1.265171031599e+000  5.060684126398e+000  4.676604782235e-001  
  7.193444633146e-003  -1.268193592588e+000  5.072774370352e+000  4.687627613824e-001  
  7.194444656034e-003  -1.271170569755e+000  5.084682279021e+000  4.698465377429e-001  
  7.195444678922e-003  -1.274084367309e+000  5.096337469235e+000  4.709117645176e-001  
  7.196444701810e-003  -1.276978141893e+000  5.107912567573e+000  4.719583996511e-001  
  7.197444724699e-003  -1.279802832488e+000  5.119211329952e+000  4.729864018222e-001  
  7.198444747587e-003  -1.282562700804e+000  5.130250803217e+000  4.739957304453e-001  
  7.199444770475e-003  -1.285276118584e+000  5.141104474336e+000  4.749863456719e-001  
  7.200444793363e-003  -1.287951052322e+000  5.151804209288e+000  4.759582083925e-001  
  7.201444816251e-003  -1.290566334678e+000  5.162265338713e+000  4.769112802379e-001  
  7.202444839139e-003  -1.293119288325e+000  5.172477153298e+000  4.778455235806e-001  
  7.203444862028e-003  -1.295630558139e+000  5.182522232555e+000  4.787609015368e-001  
  7.204444884916e-003  -1.298109485870e+000  5.192437943480e+000  4.796573779671e-001  
  7.205444907804e-003  -1.300516873760e+000  5.202067495041e+000  4.805349174786e-001  
  7.206444930692e-003  -1.302853852134e+000  5.211415408534e+000  4.813934854260e-001  
  7.207444953580e-003  -1.305146811224e+000  5.220587244895e+000  4.822330479128e-001  
  7.208444976469e-003  -1.307413101490e+000  5.229652405960e+000  4.830535717932e-001  
  7.209444999357e-003  -1.309617223188e+000  5.238468892750e+000  4.838550246727e-001  
  7.210445022245e-003  -1.311752332173e+000  5.247009328693e+000  4.846373749099e-001  
  7.211445045133e-003  -1.313834682209e+000  5.255338728837e+000  4.854005916175e-001  
  7.212445068021e-003  -1.315883002781e+000  5.263532011125e+000  4.861446446637e-001  
  7.213445090909e-003  -1.317875904865e+000  5.271503619459e+000  4.868695046732e-001  
  7.214445113798e-003  -1.319796699158e+000  5.279186796634e+000  4.875751430284e-001  
  7.215445136686e-003  -1.321666385026e+000  5.286665540104e+000  4.882615318707e-001  
  7.216445159574e-003  -1.323501995796e+000  5.294007983186e+000  4.889286441014e-001  
  7.217445182462e-003  -1.325277858721e+000  5.301111434884e+000  4.895764533829e-001  
  7.218445205350e-003  -1.326992367232e+000  5.307969468928e+000  4.902049341394e-001  
  7.219445228239e-003  -1.328651355145e+000  5.314605420581e+000  4.908140615587e-001  
  7.220445251127e-003  -1.330273955891e+000  5.321095823564e+000  4.914038115922e-001  
  7.221445274015e-003  -1.331834686859e+000  5.327338747438e+000  4.919741609566e-001  
  7.222445296903e-003  -1.333330233347e+000  5.333320933388e+000  4.925250871344e-001  
  7.223445319791e-003  -1.334775605086e+000  5.339102420344e+000  4.930565683750e-001  
  7.224445342679e-003  -1.336184161115e+000  5.344736644462e+000  4.935685836955e-001  
  7.225445365568e-003  -1.337526866239e+000  5.350107464955e+000  4.940611128815e-001  
  7.226445388456e-003  -1.338810741373e+000  5.355242965493e+000  4.945341364879e-001  
  7.227445411344e-003  -1.340043048127e+000  5.360172192509e+000  4.949876358396e-001  
  7.228445434232e-003  -1.341235851621e+000  5.364943406485e+000  4.954215930324e-001  
  7.229445457120e-003  -1.342362870842e+000  5.369451483368e+000  4.958359909338e-001  
  7.230445480009e-003  -1.343425669261e+000  5.373702677044e+000  4.962308131832e-001  
  7.231445502897e-003  -1.344443587334e+000  5.377774349337e+000  4.966060441929e-001  
  7.232445525785e-003  -1.345415702964e+000  5.381662811857e+000  4.969616691489e-001  
  7.233445548673e-003  -1.346327036431e+000  5.385308145722e+000  4.972976740111e-001  
  7.234445571561e-003  -1.347191500404e+000  5.388766001618e+000  4.976140455138e-001  
  7.235445594449e-003  -1.347980356744e+000  5.391921426974e+000  4.979107711669e-001  
  7.236445617338e-003  -1.348729259274e+000  5.394917037098e+000  4.981878392554e-001  
  7.237445640226e-003  -1.349422762608e+000  5.397691050431e+000  4.984452388407e-001  
  7.238445663114e-003  -1.350074244462e+000  5.400296977848e+000  4.986829597607e-001  
  7.239445686002e-003  -1.350658162757e+000  5.402632651027e+000  4.989009926301e-001  
  7.240445708890e-003  -1.351175112481e+000  5.404700449925e+000  4.990993288410e-001  
  7.241445731779e-003  -1.351661681097e+000  5.406646724389e+000  4.992779605630e-001  
  7.242445754667e-003  -1.352091577297e+000  5.408366309189e+000  4.994368807437e-001  
  7.243445777555e-003  -1.352459213934e+000  5.409836855737e+000  4.995760831090e-001  
  7.244445800443e-003  -1.352763947393e+000  5.411055789572e+000  4.996955621631e-001  
  7.245445823331e-003  -1.353030104062e+000  5.412120416248e+000  4.997953131890e-001  
  7.246445846220e-003  -1.353240703880e+000  5.412962815520e+000  4.998753322485e-001  
  7.247445869108e-003  -1.353384212572e+000  5.413536850288e+000  4.999356161824e-001  
  7.248445891996e-003  -1.353465968357e+000  5.413863873427e+000  4.999761626107e-001  
  7.249445914884e-003  -1.353503031602e+000  5.414012126408e+000  4.999969699327e-001  
  7.250445937772e-003  -1.353492043498e+000  5.413968173993e+000  4.999980373269e-001  
  7.251445960660e-003  -1.353423353693e+000  5.413693414773e+000  4.999793647510e-001  
  7.252445983549e-003  -1.353309433379e+000  5.413237733516e+000  4.999409529424e-001  
  7.253446006437e-003  -1.353152489356e+000  5.412609957423e+000  4.998828034176e-001  
  7.254446029325e-003  -1.352909926828e+000  5.411639707312e+000  4.998049184722e-001  
  7.255446052213e-003  -1.352616045663e+000  5.410464182653e+000  4.997073011812e-001  
  7.256446075101e-003  -1.352268998726e+000  5.409075994903e+000  4.995899553985e-001  
  7.257446097990e-003  -1.351868099264e+000  5.407472397055e+000  4.994528857569e-001  
  7.258446120878e-003  -1.351433751596e+000  5.405735006383e+000  4.992960976681e-001  
  7.259446143766e-003  -1.350941810546e+000  5.403767242183e+000  4.991195973219e-001  
  7.260446166654e-003  -1.350397078306e+000  5.401588313225e+000  4.989233916866e-001  
  7.261446189542e-003  -1.349789823754e+000  5.399159295015e+000  4.987074885084e-001  
  7.262446212430e-003  -1.349100803937e+000  5.396403215747e+000  4.984718963113e-001  
  7.263446235319e-003  -1.348368144127e+000  5.393472576509e+000  4.982166243964e-001  
  7.264446258207e-003  -1.347599510330e+000  5.390398041318e+000  4.979416828419e-001  
  7.265446281095e-003  -1.346780038126e+000  5.387120152505e+000  4.976470825025e-001  
  7.266446303983e-003  -1.345903716534e+000  5.383614866137e+000  4.973328350090e-001  
  7.267446326871e-003  -1.344970129682e+000  5.379880518730e+000  4.969989527680e-001  
  7.268446349760e-003  -1.343980125892e+000  5.375920503568e+000  4.966454489612e-001  
  7.269446372648e-003  -1.342922498284e+000  5.371689993137e+000  4.962723375449e-001  
  7.270446395536e-003  -1.341817819083e+000  5.367271276333e+000  4.958796332497e-001  
  7.271446418424e-003  -1.340667675902e+000  5.362670703607e+000  4.954673515794e-001  
  7.272446441312e-003  -1.339450544859e+000  5.357802179434e+000  4.950355088111e-001  
  7.273446464200e-003  -1.338181288145e+000  5.352725152580e+000  4.945841219939e-001  
  7.274446487089e-003  -1.336898274442e+000  5.347593097769e+000  4.941132089486e-001  
  7.275446509977e-003  -1.335520819770e+000  5.342083279079e+000  4.936227882669e-001  
  7.276446532865e-003  -1.334094195172e+000  5.336376780688e+000  4.931128793107e-001  
  7.277446555753e-003  -1.332602069767e+000  5.330408279067e+000  4.925835022113e-001  
  7.278446578641e-003  -1.331076097874e+000  5.324304391496e+000  4.920346778684e-001  
  7.279446601530e-003  -1.329498169012e+000  5.317992676047e+000  4.914664279497e-001  
  7.280446624418e-003  -1.327861352991e+000  5.311445411965e+000  4.908787748898e-001  
  7.281446647306e-003  -1.326152927267e+000  5.304611709066e+000  4.902717418893e-001  
  7.282446670194e-003  -1.324420045220e+000  5.297680180880e+000  4.896453529138e-001  
  7.283446693082e-003  -1.322627019730e+000  5.290508078919e+000  4.889996326934e-001  
  7.284446715970e-003  -1.320783416657e+000  5.283133666627e+000  4.883346067211e-001  
  7.285446738859e-003  -1.318898803302e+000  5.275595213209e+000  4.876503012521e-001  
  7.286446761747e-003  -1.316928761505e+000  5.267715046021e+000  4.869467433029e-001  
  7.287446784635e-003  -1.314887441174e+000  5.259549764695e+000  4.862239606501e-001  
  7.288446807523e-003  -1.312825681703e+000  5.251302726811e+000  4.854819818292e-001  
  7.289446830411e-003  -1.310708059013e+000  5.242832236053e+000  4.847208361336e-001  
  7.290446853300e-003  -1.308556477651e+000  5.234225910602e+000  4.839405536134e-001  
  7.291446876188e-003  -1.306350669277e+000  5.225402677108e+000  4.831411650741e-001  
  7.292446899076e-003  -1.304056106115e+000  5.216224424461e+000  4.823227020759e-001  
  7.293446921964e-003  -1.301703657582e+000  5.206814630327e+000  4.814851969315e-001  
  7.294446944852e-003  -1.299337765342e+000  5.197351061369e+000  4.806286827059e-001  
  7.295446967741e-003  -1.296909259217e+000  5.187637036867e+000  4.797531932143e-001  
  7.296446990629e-003  -1.294430760815e+000  5.177723043259e+000  4.788587630210e-001  
  7.297447013517e-003  -1.291905492876e+000  5.167621971505e+000  4.779454274384e-001  
  7.298447036405e-003  -1.289314417460e+000  5.157257669840e+000  4.770132225249e-001  
  7.299447059293e-003  -1.286655320029e+000  5.146621280118e+000  4.760621850841e-001  
  7.300447082181e-003  -1.283955168942e+000  5.135820675769e+000  4.750923526631e-001  
  7.301447105070e-003  -1.281209557328e+000  5.124838229314e+000  4.741037635509e-001  
  7.302447127958e-003  -1.278448125529e+000  5.113792502116e+000  4.730964567771e-001  
  7.303447150846e-003  -1.275606616638e+000  5.102426466551e+000  4.720704721103e-001  
  7.304447173734e-003  -1.272695265874e+000  5.090781063498e+000  4.710258500564e-001  
  7.305447196622e-003  -1.269720294522e+000  5.078881178088e+000  4.699626318573e-001  
  7.306447219511e-003  -1.266729981865e+000  5.066919927459e+000  4.688808594889e-001  
  7.307447242399e-003  -1.263699965776e+000  5.054799863103e+000  4.677805756596e-001  
  7.308447265287e-003  -1.260604892156e+000  5.042419568622e+000  4.666618238088e-001  
  7.309447288175e-003  -1.257418281635e+000  5.029673126541e+000  4.655246481049e-001  
  7.310447311063e-003  -1.254208280794e+000  5.016833123176e+000  4.643690934438e-001  
  7.311447333951e-003  -1.250964724868e+000  5.003858899473e+000  4.631952054467e-001  
  7.312447356840e-003  -1.247663929415e+000  4.990655717660e+000  4.620030304590e-001  
  7.313447379728e-003  -1.244301267127e+000  4.977205068509e+000  4.607926155477e-001  
  7.314447402616e-003  -1.240899158713e+000  4.963596634851e+000  4.595640085003e-001  
  7.315447425504e-003  -1.237441250004e+000  4.949765000018e+000  4.583172578222e-001  
  7.316447448392e-003  -1.233937428457e+000  4.935749713830e+000  4.570524127352e-001  
  7.317447471281e-003  -1.230383199467e+000  4.921532797870e+000  4.557695231757e-001  
  7.318447494169e-003  -1.226771518531e+000  4.907086074126e+000  4.544686397921e-001  
  7.319447517057e-003  -1.223113213654e+000  4.892452854616e+000  4.531498139434e-001  
  7.320447539945e-003  -1.219414802286e+000  4.877659209145e+000  4.518130976971e-001  
  7.321447562833e-003  -1.215661403784e+000  4.862645615135e+000  4.504585438268e-001  
  7.322447585721e-003  -1.211855913609e+000  4.847423654435e+000  4.490862058105e-001  
  7.323447608610e-003  -1.207996993129e+000  4.831987972516e+000  4.476961378281e-001  
  7.324447631498e-003  -1.204104937626e+000  4.816419750504e+000  4.462883947597e-001  
  7.325447654386e-003  -1.200156063333e+000  4.800624253331e+000  4.448630321831e-001  
  7.326447677274e-003  -1.196162103068e+000  4.784648412271e+000  4.434201063718e-001  
  7.327447700162e-003  -1.192108149803e+000  4.768432599212e+000  4.419596742926e-001  
  7.328447723051e-003  -1.188010197107e+000  4.752040788428e+000  4.404817936035e-001  
  7.329447745939e-003  -1.183863390987e+000  4.735453563947e+000  4.389865226514e-001  
  7.330447768827e-003  -1.179679034230e+000  4.718716136921e+000  4.374739204697e-001  
  7.331447791715e-003  -1.175447402279e+000  4.701789609115e+000  4.359440467761e-001  
  7.332447814603e-003  -1.171163670317e+000  4.684654681267e+000  4.343969619702e-001  
  7.333447837491e-003  -1.166825108780e+000  4.667300435118e+000  4.328327271309e-001  
  7.334447860380e-003  -1.162445669646e+000  4.649782678585e+000  4.312514040146e-001  
  7.335447883268e-003  -1.158018713949e+000  4.632074855796e+000  4.296530550518e-001  
  7.336447906156e-003  -1.153550617906e+000  4.614202471624e+000  4.280377433457e-001  
  7.337447929044e-003  -1.149029278595e+000  4.596117114381e+000  4.264055326689e-001  
  7.338447951932e-003  -1.144462784975e+000  4.577851139899e+000  4.247564874611e-001  
  7.339447974821e-003  -1.139843821847e+000  4.559375287386e+000  4.230906728269e-001  
  7.340447997709e-003  -1.135190281805e+000  4.540761127219e+000  4.214081545328e-001  
  7.341448020597e-003  -1.130486496213e+000  4.521945984853e+000  4.197089990047e-001  
  7.342448043485e-003  -1.125735738497e+000  4.502942953988e+000  4.179932733255e-001  
  7.343448066373e-003  -1.120936058253e+000  4.483744233012e+000  4.162610452323e-001  
  7.344448089262e-003  -1.116094034289e+000  4.464376137156e+000  4.145123831134e-001  
  7.345448112150e-003  -1.111206155743e+000  4.444824622973e+000  4.127473560063e-001  
  7.346448135038e-003  -1.106281581897e+000  4.425126327586e+000  4.109660335944e-001  
  7.347448157926e-003  -1.101303237342e+000  4.405212949368e+000  4.091684862046e-001  
  7.348448180814e-003  -1.096278688378e+000  4.385114753513e+000  4.073547848040e-001  
  7.349448203702e-003  -1.091207666992e+000  4.364830667967e+000  4.055250009979e-001  
  7.350448226591e-003  -1.086103531841e+000  4.344414127363e+000  4.036792070262e-001  
  7.351448249479e-003  -1.080955023542e+000  4.323820094170e+000  4.018174757612e-001  
  7.352448272367e-003  -1.075752657355e+000  4.303010629421e+000  3.999398807040e-001  
  7.353448295255e-003  -1.070504957199e+000  4.282019828797e+000  3.980464959824e-001  
  7.354448318143e-003  -1.065231027972e+000  4.260924111888e+000  3.961373963474e-001  
  7.355448341032e-003  -1.059905084818e+000  4.239620339273e+000  3.942126571704e-001  
  7.356448363920e-003  -1.054530610226e+000  4.218122440905e+000  3.922723544402e-001  
  7.357448386808e-003  -1.049109750774e+000  4.196439003097e+000  3.903165647603e-001  
  7.358448409696e-003  -1.043662234219e+000  4.174648936877e+000  3.883453653453e-001  
  7.359448432584e-003  -1.038165787735e+000  4.152663150938e+000  3.863588340185e-001  
  7.360448455472e-003  -1.032622155387e+000  4.130488621546e+000  3.843570492082e-001  
